,year,month,day,hour,num_calls,BRONX,BROOKLYN,MANHATTAN,QUEENS,RICHMOND / STATEN ISLAND,UNKNOWN,STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG_CALC,Incidences
3704,2011,11,14,11,236,62,81,42,43,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-14,0.0,0.0,0.0,69.0,54.0,61.5,8
3705,2011,11,14,12,104,28,36,22,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-14,0.0,0.0,0.0,69.0,54.0,61.5,3
3706,2011,11,15,2,80,23,21,19,9,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,11
3707,2011,11,15,3,63,18,19,15,8,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,3
3708,2011,11,15,4,68,15,20,23,8,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,6
3709,2011,11,15,5,66,15,19,19,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,2
3710,2011,11,15,6,87,17,21,17,25,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,2
3711,2011,11,15,7,120,24,46,17,29,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,7
3712,2011,11,15,8,154,32,50,30,36,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,7
3713,2011,11,15,9,203,44,61,49,39,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,27
3714,2011,11,15,10,189,46,54,44,38,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,23
3715,2011,11,15,11,207,55,60,49,35,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,6
3716,2011,11,15,12,108,26,37,16,26,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-15,0.0,0.0,0.0,65.0,58.0,61.5,8
3717,2011,11,16,2,83,16,27,22,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,6
3718,2011,11,16,3,57,13,17,11,15,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,3
3719,2011,11,16,4,63,19,14,16,10,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,5
3720,2011,11,16,5,68,16,24,17,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,5
3721,2011,11,16,7,92,23,26,29,12,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,2
3722,2011,11,16,8,160,38,51,32,35,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,3
3723,2011,11,16,9,199,36,55,60,42,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,6
3724,2011,11,16,10,195,49,53,54,28,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,11
3725,2011,11,16,11,199,41,50,56,41,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,7
3726,2011,11,16,12,120,33,37,21,22,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-16,0.73,0.0,0.0,59.0,53.0,56.0,1
3727,2011,11,17,1,98,18,28,31,18,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,3
3728,2011,11,17,2,57,12,17,13,11,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,8
3729,2011,11,17,3,65,17,24,9,14,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,4
3730,2011,11,17,4,63,18,17,19,4,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,18
3731,2011,11,17,5,61,15,23,13,10,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,10
3732,2011,11,17,6,68,16,30,9,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,4
3733,2011,11,17,7,103,24,27,28,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,6
3734,2011,11,17,8,131,27,37,41,18,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,4
3735,2011,11,17,9,199,44,59,52,29,15,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,10
3736,2011,11,17,10,211,53,64,48,38,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,19
3737,2011,11,17,11,198,52,63,45,29,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,8
3738,2011,11,17,12,120,32,41,28,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-17,0.07,0.0,0.0,53.0,40.0,46.5,8
3739,2011,11,18,1,79,10,29,27,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,8
3740,2011,11,18,2,63,16,13,20,10,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,8
3741,2011,11,18,3,77,19,22,18,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,4
3742,2011,11,18,4,70,16,22,22,10,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,5
3743,2011,11,18,5,64,10,21,15,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,1
3744,2011,11,18,6,54,14,15,13,9,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,1
3745,2011,11,18,7,104,20,28,27,20,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,5
3746,2011,11,18,8,142,41,39,35,19,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,6
3747,2011,11,18,9,180,38,56,48,37,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,10
3748,2011,11,18,10,186,47,43,45,42,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,11
3749,2011,11,18,11,200,57,46,47,45,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,9
3750,2011,11,18,12,109,20,38,29,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-18,0.0,0.0,0.0,46.0,36.0,41.0,9
3751,2011,11,19,2,87,18,17,32,15,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,1
3752,2011,11,19,3,114,27,23,38,22,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,1
3753,2011,11,19,4,93,27,27,19,19,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,1
3754,2011,11,19,5,92,19,22,20,26,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,3
3755,2011,11,19,6,68,13,22,14,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,2
3756,2011,11,19,7,91,22,34,20,15,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,4
3757,2011,11,19,8,98,23,21,21,24,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,2
3758,2011,11,19,9,128,26,30,28,36,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,1
3759,2011,11,19,10,135,35,34,30,28,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,3
3760,2011,11,19,11,138,30,38,36,27,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2011-11-19,0.0,0.0,0.0,51.0,38.0,44.5,4
